Product_Name,Price,Discount,Category
"Cerelac - Wheat Rice Mixed Fruit, Stage 3",518.0,0.0,baby care
Baby Soap,60.0,0.0,baby care
Lollipop Tongue Cleaner For Kids - Blue,879.0,0.0,baby care
"Sprouted Ragi Powder, 100% Natural Ragi/Nachni, No Sugar, No Salt, No Milk",460.0,0.0,baby care
"Follow-up Formula Powder - Stage 2, After 6 Months, Contains Nutrients",72.0,0.0,baby care
Baby Milk Soap - Mildness,491.0,0.0,baby care
"Baby Diaper Pants - L, With Wetness Indicator & 12 Hours Absorption",80.0,0.0,baby care
Kids 5+ Years Minion Toothbrush - Extra Soft Bristles With Tongue Cleaner,851.0,0.0,baby care
Sebamed Baby Protective Facial Cream |Ph 5.5|Panthenol & Allantoin|Clinically tested,219.0,0.0,baby care
Natural Mosquito Repellent Patches,351.0,0.0,baby care
"All-Round Protection Diaper Pants - L, 9-14 kg, Anti",349.0,0.0,baby care
"Strawberry Cereal - No Sugar, Instant Healthy Cereal With Ragi, Rice & Milk",513.0,0.0,baby care
Baby Massage Oil - With Olive Oil & Winter Cherry,1274.0,0.0,baby care
"Wonder Diaper Pants - Xtra Large, 12-17 Kg",295.3610248447205,0.0,baby care
